"삼성전자 Flash 노트북 NT530XBB-K24CS (펜티엄 소프트 코랄 N5000 33.7cm), SSD 128GB, 4GB, WIN10 Home",679000.0,(30),https://www.coupang.com/vp/products/1343396630?itemId=2479485490&vendorItemId=70366810842
"삼성전자 노트북 플러스 퓨어화이트 NT550XCR-AD1WA (셀러론-5205U 39.6cm), 미포함, NVMe 128GB, 8GB",549000.0,(7),https://www.coupang.com/vp/products/1899583329?itemId=3226762834&vendorItemId=71214002886
"Apple 2020 맥북 에어 13, Silver, 10세대 i3-1.1GHz dual-core, SSD 256GB, 8GB",1320000.0,(868),https://www.coupang.com/vp/products/1395425733?itemId=2430730738&vendorItemId=70424683912&pickType=COU_PICK
"LG전자 울트라PC 노트북 15U40N-GR56K (라이젠5-4500U 39.6cm WIN10 Home), 포함, NVMe 256GB, 8GB",998990.0,(49),https://www.coupang.com/vp/products/2001200936?itemId=3405196420&vendorItemId=71391804182
"LG전자 울트라북 노트북 15UD590-KX70K (i7-8565U 39.62cm MX150), SDD 256GB, 8GB, Free DOS",1035840.0,(23),https://www.coupang.com/vp/products/1662980416?itemId=691205203&vendorItemId=4899901282
"삼성전자 노트북 플러스 NT550XCJ-K78WA 퓨어 화이트 (i7-10510U 39.6cm), NVMe 256GB, 8GB + 8GB, WIN10 Home",1379000.0,(305),https://www.coupang.com/vp/products/1459817856?itemId=2511843147&vendorItemId=70504880374
"LG전자 6세대 코어i5 윈10탑재 LG 그램 14Z960 화이트, 4GB, SSD 256GB, 포함",789000.0,(6),https://www.coupang.com/vp/products/2239089587?itemId=3824288421&vendorItemId=71809156405
"레노버 Flex 5 노트북 Platinum Grey 14ARE R5 W10 (라이젠5-4500U 35.5cm WIN10 Home Radeon Graphics), 포함, NVMe 256GB, 8GB",829000.0,(6),https://www.coupang.com/vp/products/1734223022?itemId=2952308873&vendorItemId=70940828745
"LG그램 13Z940 화이트 4세대i5 램8G SSD128G 정품 윈도우10 업그레이드, i5-4200U/8G/SSD128G/윈도우10",459000.0,(6),https://www.coupang.com/vp/products/2046301450?itemId=3478831858&vendorItemId=71465140447
"LG전자 울트라PC 노트북 14U390-ME2TK (펜티엄 N500 35.5cm WIN 10 S모드) + 마인크래프트 스타터 콜렉션, 포함, eMMC 64GB, 4GB",478130.0,(7),https://www.coupang.com/vp/products/1919542472?itemId=3259240186&vendorItemId=71246299850
"MSI 노트북 Modern 14 B4MW-R7 (라이젠7-4700U 35.5cm), 미포함, NVMe 256GB, 8GB",759000.0,(9),https://www.coupang.com/vp/products/1910444982?itemId=3243656309&vendorItemId=71230838074
"레노버 아이디어패드 노트북 Platinum Grey S150-11 81VT (Intel Celeron N4020 29.5cm WIN10 Home S), 포함, eMMC 64GB, 4GB",279000.0,(36),https://www.coupang.com/vp/products/1547994015?itemId=2649830784&vendorItemId=70640681587
"레노버 아이디어패드 노트북 Ice Blue S150-11 81VT (Intel Celeron N4020 29.5cm WIN10 Home S), 포함, eMMC 64GB, 4GB",279000.0,(16),https://www.coupang.com/vp/products/1547994000?itemId=2649830769&vendorItemId=70640681612
"삼성전자 NT550P7C 17.3인치 대화면 3세대i5 램16G SSD 256G 윈도우10 완벽 가성비노트북, 16GB, SSD 256GB",399000.0,(1),https://www.coupang.com/vp/products/4361337207?itemId=5129446804&vendorItemId=72438867720
"LG전자 2020년 울트라PC 노트북 13UD50N-GX50K (i5-10210U 33.7cm), NVMe 256GB, 8GB, Free DOS",759940.0,(5),https://www.coupang.com/vp/products/1602724232?itemId=2737453914&vendorItemId=70727525471
"LG전자 2019 그램15 노트북 15ZD990-LX10K (팬티엄 5405U 39.6cm), SSD 128GB, 4GB, Free DOS",999000.0,(18),https://www.coupang.com/vp/products/298202794?itemId=939058781&vendorItemId=5324099851
